trajectory_id,condition,frames,mse,mae,rmse,p95_absolute_error,within_0_1_rate,mean_inference_ms,p95_inference_ms
0,clean,120,0.09331629425287247,0.1811402291059494,0.30547717213630676,0.699999988079071,0.5410852713178295,127.25078466701234,255.4828620003718
1,clean,120,0.10539565235376358,0.19298122823238373,0.3246469795703888,0.7081107944250109,0.5290697674418605,51.07940433360151,51.85305920049359
2,clean,120,0.11121752858161926,0.1924726366996765,0.3334929347038269,0.7875484734773638,0.5337209302325582,51.5844816666989,53.3198825000909
3,clean,120,0.09391549974679947,0.1829656958580017,0.3064563572406769,0.699999988079071,0.537015503875969,51.23600599957475,52.5427639996451
4,clean,120,0.10157773643732071,0.18670062720775604,0.31871262192726135,0.7509419888257981,0.5416666666666666,50.87284966672693,51.65611839993289
5,clean,120,0.10919764637947083,0.19070248305797577,0.3304506838321686,0.7500153124332428,0.5501937984496124,51.23721633299283,52.66516289948413
6,clean,120,0.11308705806732178,0.19734832644462585,0.33628419041633606,0.7780908852815631,0.5356589147286822,53.51961100010764,54.93500360071266
7,clean,120,0.10860046744346619,0.19201824069023132,0.32954585552215576,0.7529738336801548,0.5405038759689923,50.94338566656612,52.21058949973667
8,clean,120,0.10680627077817917,0.1905660629272461,0.3268122971057892,0.7480916440486911,0.5397286821705426,51.215548666429335,52.834155499476765
9,clean,120,0.10101741552352905,0.19167953729629517,0.3178323805332184,0.7009038090705874,0.5265503875968992,51.335818666908985,53.066234300422366
10,clean,120,0.09686160832643509,0.1857868880033493,0.3112259805202484,0.7000683516263965,0.5364341085271318,51.57771900000322,53.31930830016063
11,clean,120,0.09532126784324646,0.18420453369617462,0.30874142050743103,0.699999988079071,0.5416666666666666,51.42620633341721,53.18595320050008
12,clean,120,0.09667850285768509,0.18635441362857819,0.3109316825866699,0.699999988079071,0.5364341085271318,51.70373199992658,53.21708379951815
13,clean,120,0.10367346554994583,0.19150270521640778,0.3219836354255676,0.7621662944555283,0.5323643410852713,51.27727166685266,52.69157230059136
14,clean,120,0.09646852314472198,0.18438643217086792,0.3105938136577606,0.7040451586246494,0.541860465116279,51.53811333305688,53.423707399451814
15,clean,120,0.09810172766447067,0.18673908710479736,0.31321194767951965,0.7171295106410986,0.5284883720930232,52.30663833329648,54.002999299882504
16,clean,120,0.1074235811829567,0.194162055850029,0.3277553617954254,0.7624711066484452,0.5352713178294574,51.26836866687275,52.76776190003147
17,clean,120,0.11272533237934113,0.1998080015182495,0.3357459306716919,0.7796281367540361,0.5302325581395348,51.0107386665671,52.08513429997765
18,clean,120,0.09652455896139145,0.18498538434505463,0.3106840252876282,0.713137847185135,0.5372093023255814,51.03644900009385,52.41541170044002
19,clean,120,0.090738944709301,0.1828845739364624,0.3012290596961975,0.699999988079071,0.5319767441860465,51.395286333596836,53.27565720053826
20,clean,120,0.09899809956550598,0.18936556577682495,0.3146396279335022,0.7010914385318759,0.5284883720930232,52.90965733335421,54.43937800009735
21,clean,120,0.10193905234336853,0.18900789320468903,0.3192789554595947,0.7549073517322542,0.5335271317829458,52.625077333383764,56.64380780035572
22,clean,120,0.09591991454362869,0.1844150274991989,0.3097093999385834,0.7078211009502411,0.540891472868217,50.81765966679086,51.71973389988125
23,clean,120,0.10566892474889755,0.19398926198482513,0.32506757974624634,0.703160285949707,0.522093023255814,51.15061833354654,52.60381279986177
24,clean,120,0.10467205196619034,0.1891229748725891,0.3235306143760681,0.7588385850191117,0.54515503875969,51.59826433373382,53.42232130060438
25,clean,120,0.09256047755479813,0.1805688440799713,0.3042375445365906,0.699999988079071,0.5393410852713179,51.30722599975949,52.944378999200126
26,clean,120,0.09296366572380066,0.18135903775691986,0.3048994243144989,0.699999988079071,0.537015503875969,51.8117929999183,53.69771379937447
27,clean,120,0.09568551182746887,0.1849728226661682,0.3093307614326477,0.699999988079071,0.5434108527131783,51.22271433325901,52.91904389960109
28,clean,120,0.0980759933590889,0.18771176040172577,0.3131708800792694,0.699999988079071,0.5312015503875969,51.04880133361197,52.30791620051605
29,clean,120,0.09907088428735733,0.18811804056167603,0.31475529074668884,0.7157274305820468,0.5327519379844962,55.56916566668709,63.65089969931432
30,clean,120,0.107928067445755,0.19359396398067474,0.32852408289909363,0.7370191723108294,0.5343023255813953,53.511409999979755,55.658395999398635
31,clean,119,0.10652118921279907,0.1950352042913437,0.3263758420944214,0.7147233963012695,0.5198358413132695,53.87713166692265,56.36303869996482
32,clean,120,0.10302036255598068,0.19220535457134247,0.3209678530693054,0.7111061632633212,0.514922480620155,57.435528333068454,68.33294179987206
33,clean,120,0.09988114982843399,0.19482609629631042,0.3160398006439209,0.699999988079071,0.5110465116279069,51.80931266659172,53.078180699958466
34,clean,120,0.09929362684488297,0.18698808550834656,0.31510892510414124,0.7143858283758164,0.5356589147286822,51.03358833336339,51.99845619954431
35,clean,120,0.09227000176906586,0.18239985406398773,0.30375978350639343,0.6834478855133057,0.5354651162790698,51.0859190001914,52.441167600500194
36,clean,120,0.09699471294879913,0.1842065304517746,0.31143975257873535,0.739870169758797,0.5476744186046512,51.30199866653129,52.822066100179654
37,clean,120,0.09651674330234528,0.1841094195842743,0.31067144870758057,0.699999988079071,0.5436046511627907,51.12934766627101,52.32766469962371
38,clean,120,0.11341076344251633,0.19784507155418396,0.3367651402950287,0.7767848968505866,0.5331395348837209,51.49501333350296,53.227734500160295
39,clean,120,0.10743983089923859,0.19278883934020996,0.327780157327652,0.742992049455643,0.5387596899224806,51.32607433309507,53.02144179950119
40,clean,120,0.10122516006231308,0.19021987915039062,0.3181590139865875,0.718411883711815,0.5317829457364341,51.58199133347807,53.23510250000254
41,clean,120,0.10496585071086884,0.1893836259841919,0.3239843249320984,0.7477890849113469,0.5472868217054263,50.78593266686463,51.48479960007535
