trajectory_id,condition,frames,mse,mae,rmse,p95_absolute_error,within_0_1_rate,mean_inference_ms,p95_inference_ms
5,state_noise,120,0.1079009547829628,0.1887388974428177,0.32848280668258667,0.7503246992826462,0.5529069767441861,51.41060499984936,52.437898500193114
6,state_noise,120,0.1122320368885994,0.19597837328910828,0.33501049876213074,0.7780908852815631,0.5387596899224806,51.351067333295454,52.90341729996726
7,state_noise,120,0.1073698028922081,0.1903640180826187,0.3276733160018921,0.7524966955184939,0.540891472868217,52.31599500014757,53.897652600517176
8,state_noise,120,0.10555561631917953,0.18871936202049255,0.3248932361602783,0.7477443844079974,0.5426356589147286,51.05570833347883,52.278911800385686
9,state_noise,120,0.10075345635414124,0.1911439597606659,0.31741684675216675,0.7001124650239945,0.5288759689922481,52.53699600022325,53.767965300176
10,state_noise,120,0.0956316813826561,0.18385818600654602,0.30924373865127563,0.699999988079071,0.5387596899224806,51.00611933357868,52.11726500047007
11,state_noise,120,0.09416990727186203,0.1826128214597702,0.3068711459636688,0.699999988079071,0.5449612403100775,51.19573266650453,52.68720749982094
12,state_noise,120,0.09574781358242035,0.18492379784584045,0.30943143367767334,0.699999988079071,0.538953488372093,51.202775000092515,52.846034100002726
13,state_noise,120,0.1021823137998581,0.18944436311721802,0.31965968012809753,0.760342076420784,0.5377906976744186,50.844633000148555,51.87233640008344
14,state_noise,120,0.09532389789819717,0.1827520877122879,0.30874568223953247,0.699999988079071,0.5468992248062016,51.40747333310477,53.11844889947679
15,state_noise,120,0.09659485518932343,0.18484383821487427,0.3107971251010895,0.7089946329593659,0.5319767441860465,50.93534666684718,52.07814040049925
16,state_noise,120,0.10556585341691971,0.19200924038887024,0.3249090015888214,0.7526212662458424,0.5375968992248062,51.126537999759115,52.685326500431984
17,state_noise,120,0.1103488877415657,0.19707302749156952,0.33218804001808167,0.7775220036506654,0.5325581395348837,50.82725866638308,51.82508979942213
18,state_noise,120,0.09586569666862488,0.18368667364120483,0.3096218705177307,0.7093638658523567,0.5406976744186046,50.90803866642091,51.53540820001581
19,state_noise,120,0.08960912376642227,0.18118581175804138,0.29934781789779663,0.6896935790777207,0.5350775193798449,51.982641333476444,53.667226799825585
20,state_noise,120,0.09809614717960358,0.18808293342590332,0.31320303678512573,0.70000019967556,0.5310077519379846,51.09893233323722,52.525250199687434
21,state_noise,120,0.10116694122552872,0.1879172921180725,0.3180675208568573,0.7526373773813256,0.5348837209302325,51.24653499994262,52.90880399979869
22,state_noise,120,0.09491825848817825,0.18322621285915375,0.3080880641937256,0.7051111221313477,0.5428294573643411,51.196007332994974,52.85392809946643
23,state_noise,120,0.10468009859323502,0.19252367317676544,0.3235430419445038,0.705852422118187,0.5257751937984496,51.0157330002888,52.263099400352075
24,state_noise,120,0.10345996171236038,0.1873321533203125,0.3216519355773926,0.7591431409120563,0.5501937984496124,51.05215166652973,52.2597228999075
25,state_noise,120,0.09170041233301163,0.1793575882911682,0.30282077193260193,0.699999988079071,0.5420542635658915,51.20452100042409,52.60734510038674
26,state_noise,120,0.0912957489490509,0.17958593368530273,0.3021518588066101,0.699999988079071,0.5383720930232558,50.81756099995497,51.697194899679744
27,state_noise,120,0.0942392498254776,0.18297243118286133,0.3069841265678406,0.699999988079071,0.5422480620155039,51.20252533318611,52.81002190004074
28,state_noise,120,0.09700066596269608,0.18625661730766296,0.3114492893218994,0.699999988079071,0.5327519379844962,51.90792900005666,52.89497850035332
29,state_noise,120,0.09708672016859055,0.18589545786380768,0.3115874230861664,0.7010665118694308,0.5344961240310078,51.26390699994469,52.91105789992798
30,state_noise,120,0.10820544511079788,0.19347837567329407,0.32894596457481384,0.740822070837021,0.5354651162790698,50.64358533339449,51.46316290001778
31,state_noise,119,0.10674336552619934,0.19467975199222565,0.32671603560447693,0.7168484449386594,0.5249169435215947,50.76364133280246,51.65877829958845
32,state_noise,120,0.10171351581811905,0.19085420668125153,0.31892555952072144,0.7070520341396334,0.514922480620155,51.04274333370995,52.789437800220185
33,state_noise,120,0.09870864450931549,0.19335491955280304,0.31417933106422424,0.699999988079071,0.5145348837209303,52.20304600000721,54.48579249978138
34,state_noise,120,0.09818965941667557,0.18524762988090515,0.3133522868156433,0.7101103127002725,0.539922480620155,51.189058999928726,52.7720253001462
35,state_noise,120,0.09123727679252625,0.18122442066669464,0.30205509066581726,0.6821017205715182,0.5358527131782945,50.77559133284618,51.542215699828375
36,state_noise,120,0.09632377326488495,0.18294566869735718,0.31036069989204407,0.7382073581218722,0.5507751937984496,51.089949666978406,52.68769060048726
37,state_noise,120,0.09486262500286102,0.18232303857803345,0.30799776315689087,0.699999988079071,0.5459302325581395,50.750005999968074,51.36484399963592
38,state_noise,120,0.11275578290224075,0.19696110486984253,0.33579128980636597,0.775460106134415,0.5321705426356589,50.63553800027876,51.66347560025315
39,state_noise,120,0.10605869442224503,0.19131708145141602,0.32566654682159424,0.7331321656703954,0.5414728682170543,50.83535333324107,51.96553469986611
40,state_noise,120,0.10046318173408508,0.18928255140781403,0.3169592618942261,0.7063073754310611,0.5313953488372093,50.77689166652514,51.44328129963469
41,state_noise,120,0.10447487235069275,0.18863548338413239,0.323225736618042,0.7506852000951768,0.5478682170542636,50.85630266664035,51.814985900091415
0,combined,120,0.09207160025835037,0.17958615720272064,0.30343303084373474,0.699999988079071,0.5436046511627907,51.46636166682583,51.66356280069522
1,combined,120,0.10455632209777832,0.19210265576839447,0.3233517110347748,0.7166642725467685,0.5300387596899225,51.15164566632302,51.50289239973063
2,combined,120,0.11046723276376724,0.19165650010108948,0.33236610889434814,0.7854072242975237,0.5391472868217054,51.401796666747636,52.20879500029696
3,combined,120,0.09215019643306732,0.18077421188354492,0.3035625219345093,0.699999988079071,0.5403100775193799,51.15425766659124,51.43103020045601
4,combined,120,0.1011890172958374,0.18569765985012054,0.3181022107601166,0.7509419888257981,0.5434108527131783,52.38916466654094,53.318717099682544
5,combined,120,0.10795283317565918,0.18877127766609192,0.3285617530345917,0.7490747243165973,0.5525193798449612,51.20880466680925,51.626461100113374
6,combined,120,0.11233487725257874,0.19612568616867065,0.335163950920105,0.778032284975052,0.537984496124031,51.08078266675875,51.504657799978304
7,combined,120,0.10777606815099716,0.19086934626102448,0.3282926678657532,0.7562627464532853,0.5401162790697674,51.617812333764356,52.70226430020557
8,combined,120,0.10564588010311127,0.18888945877552032,0.325032114982605,0.7430095046758654,0.5412790697674419,51.10621333309003,51.38744189998761
9,combined,120,0.10087968409061432,0.19120389223098755,0.3176156282424927,0.7001127481460572,0.5298449612403101,51.56987266673241,52.53863210027703
10,combined,120,0.09547209739685059,0.18367907404899597,0.3089855909347534,0.699999988079071,0.537984496124031,51.172976000088966,51.48292969961403
11,combined,120,0.09430777281522751,0.1827462613582611,0.3070957064628601,0.699999988079071,0.5445736434108527,51.31045866649705,52.08657889988899
12,combined,120,0.09540130198001862,0.18460774421691895,0.30887100100517273,0.699999988079071,0.5395348837209303,51.14753066694296,51.59302200017919
13,combined,120,0.1023753434419632,0.18966719508171082,0.31996145844459534,0.7615671128034592,0.5368217054263565,51.50653433338448,52.58724800014534
14,combined,120,0.0952184796333313,0.1827503740787506,0.308574914932251,0.699999988079071,0.5463178294573643,51.06855000000602,51.462879099926795
15,combined,120,0.09679040312767029,0.18510456383228302,0.31111156940460205,0.7092089116573335,0.5312015503875969,51.26617566717565,51.8490670000574
16,combined,120,0.10549508035182953,0.1920323520898819,0.3248000741004944,0.7494335740804674,0.5374031007751938,51.51491033332908,52.53028080014701
17,combined,120,0.11036863923072815,0.19715453684329987,0.3322177529335022,0.7789394646883011,0.5331395348837209,52.18760766668614,53.50648720004756
18,combined,120,0.09580693393945694,0.1837156116962433,0.3095269501209259,0.7078802108764651,0.5403100775193799,51.22860199996163,51.51162430001932
19,combined,120,0.08957871049642563,0.18120227754116058,0.299297034740448,0.6899009466171268,0.5346899224806202,51.12467833381137,51.41070220070105
20,combined,120,0.09820721298456192,0.1881529986858368,0.31338030099868774,0.7001953125,0.5310077519379846,51.29811766649558,51.85226830026295
21,combined,120,0.10108622163534164,0.1878664642572403,0.3179405927658081,0.7510080367326744,0.5348837209302325,51.45566933333612,51.772570100274606
22,combined,120,0.09489243477582932,0.18323978781700134,0.3080461621284485,0.7030162811279301,0.5422480620155039,55.00423133344157,62.18251609989238
23,combined,120,0.10468115657567978,0.1925768256187439,0.3235446810722351,0.7032952904701233,0.5261627906976745,51.641883666585876,52.1706854000513
24,combined,120,0.10329330712556839,0.18721860647201538,0.3213927745819092,0.7617414444684983,0.5507751937984496,51.30622733364968,51.88691280045532
25,combined,120,0.09145799279212952,0.1791294366121292,0.3024202287197113,0.699999988079071,0.541860465116279,51.23804833328904,51.5218574996652
26,combined,120,0.09121458977460861,0.1794777661561966,0.30201753973960876,0.699999988079071,0.5387596899224806,51.216903333321774,51.624929499666905
27,combined,120,0.09432866424322128,0.18306964635849,0.30712971091270447,0.699999988079071,0.5420542635658915,53.87940866694407,56.70704399981332
28,combined,120,0.09704529494047165,0.18635062873363495,0.31152093410491943,0.699999988079071,0.5339147286821705,51.22415599998931,51.41544090029129
29,combined,120,0.0970580130815506,0.18593855202198029,0.311541348695755,0.7031092822551729,0.5346899224806202,51.656373999927986,52.255967800101644
30,combined,120,0.1081811860203743,0.19344685971736908,0.32890909910202026,0.740822070837021,0.536046511627907,51.846593333417935,53.27731130000757
31,combined,119,0.10677948594093323,0.19472262263298035,0.3267713189125061,0.7218849539756774,0.5245260895055697,51.1231113332542,51.48432759988282
32,combined,120,0.10156802088022232,0.190696120262146,0.31869739294052124,0.7070520341396334,0.5145348837209303,51.176498666488136,51.681057599853375
