trajectory_id,condition,frames,mse,mae,rmse,p95_absolute_error,within_0_1_rate,mean_inference_ms,p95_inference_ms
0,clean,120,0.09230764210224152,0.17998112738132477,0.30382171273231506,0.699999988079071,0.5436046511627907,127.07157566668077,256.0134322997328
1,clean,120,0.10535173863172531,0.1930999457836151,0.3245793282985687,0.7188143610954288,0.5281007751937985,51.655883999652964,53.02710199975991
2,clean,120,0.11017952859401703,0.19152893126010895,0.33193302154541016,0.7795835345983508,0.536046511627907,51.91975400005807,53.16432130039175
3,clean,120,0.09308814257383347,0.18194635212421417,0.30510348081588745,0.699999988079071,0.5395348837209303,51.3897620003263,52.892028300448146
4,clean,120,0.10225594788789749,0.18685883283615112,0.3197748363018036,0.753894993662835,0.5422480620155039,51.22160300015821,51.60601870047685
5,clean,120,0.10893257707357407,0.1896868348121643,0.3300493657588959,0.7507314622402194,0.5521317829457364,52.63458199988236,53.80095890022858
6,clean,120,0.11337806284427643,0.19709214568138123,0.33671659231185913,0.7816602885723115,0.5366279069767442,51.57623999972808,52.20702780006832
7,clean,120,0.10850879549980164,0.19143611192703247,0.32940673828125,0.7590754479169849,0.5401162790697674,55.22255533317851,59.57700900007694
8,clean,120,0.10662242025136948,0.18971940875053406,0.3265308737754822,0.7423644959926606,0.5428294573643411,50.96290733308706,52.12671689960189
9,clean,120,0.10135088860988617,0.19165173172950745,0.31835654377937317,0.7009624004364018,0.5261627906976745,50.84353799975361,51.568852799846354
10,clean,120,0.09632088989019394,0.18460385501384735,0.310356080532074,0.699999988079071,0.5374031007751938,51.76766866710144,52.60263490044963
11,clean,120,0.09492548555135727,0.1834660768508911,0.30809980630874634,0.699999988079071,0.5420542635658915,51.885370000187926,54.17158130039752
12,clean,120,0.096485435962677,0.1857604682445526,0.310621052980423,0.699999988079071,0.5381782945736434,51.61269799979588,53.07665169975735
13,clean,120,0.10238250344991684,0.1897001564502716,0.3199726641178131,0.7608996808528902,0.5358527131782945,51.159188333561666,52.493149200472544
14,clean,120,0.09612669795751572,0.1835545003414154,0.310043066740036,0.699999988079071,0.546124031007752,51.14175733342563,52.52673530003449
15,clean,120,0.09681819379329681,0.18507450819015503,0.3111562132835388,0.7053959131240846,0.5304263565891473,51.97693966662579,54.59135540022544
16,clean,120,0.10564792901277542,0.19217835366725922,0.3250352740287781,0.7516898185014727,0.5364341085271318,53.32278099983038,54.459679999854416
17,clean,120,0.11155807971954346,0.19824030995368958,0.33400312066078186,0.7796062439680099,0.5315891472868217,54.59305866679642,59.254863900605415
18,clean,120,0.09649021923542023,0.18429841101169586,0.310628741979599,0.7131740480661394,0.541860465116279,52.64526799965097,53.27488619941505
