# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    142     50      -     83     56      0      0      0      0  13801   2565   5463     32      0 
    0    143     51      -     88     40      0      0      0      0  13801   2565   5463     32      0 
    0    134     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    141     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    132     50      -     83     56      0      0      0      0  13801   2565   5463     32      0 
    0    131     51      -     88     40      0      0      0      0  13801   2565   5463     32      0 
    0    142     50      -     83     56      0      0      0      0  13801   2565   5463     32      0 
    0    143     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    143     50      -     83     56      0      0      0      0  13801   2565   5463     32      0 
    0    142     52      -     89     40      0      0      0      0  13801   2565   5463     32      0 
    0    133     48      -    100      0      0      0      0      0  13801   2565   5463     32      0 
    0    133     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    130     50      -     89     39      0      0      0      0  13801   2565   5463     32      0 
    0    124     50      -     84     53      0      0      0      0  13801   2565   5463     32      0 
    0    142     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    144     50      -     88     41      0      0      0      0  13801   2565   5463     32      0 
    0    143     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    131     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    133     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    142     50      -     82     57      0      0      0      0  13801   2565   5463     32      0 
    0    143     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    143     50      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    143     51      -     83     56      0      0      0      0  13801   2565   5463     32      0 
    0    145     50      -     88     41      0      0      0      0  13801   2565   5463     32      0 
    0    144     51      -     83     57      0      0      0      0  13801   2565   5463     32      0 
    0    134     49      -     85     52      0      0      0      0  13801   2565   5465     32      0 
    0    113     49      -     85     52      0      0      0      0  13801   2572   6059     32      0 
    0    113     49      -     85     53      0      0      0      0  13801   2565   6059     32      0 
    0    121     49      -     85     52      0      0      0      0  13801   2565   6059     32      0 
    0    131     49      -     86     53      0      0      0      0  13801   2565   6059     32      0 
    0    116     48      -     94     27      0      0      0      0  13801   2565   6591     32      0 
    0    124     49      -     85     52      0      0      0      0  13801   2565   6591     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2565   6591     32      0 
    0    125     49      -     85     52      0      0      0      0  13801   2565   6591     32      0 
    0    120     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2572   6873     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2617   6873     32      0 
    0    114     51      -     97     25      0      0      0      0  13801   2572   6873     32      0 
    0    129     49      -     85     52      0      0      0      0  13801   2565   6873     32      0 
    0    129     53      -     96     33      0      0      0      0  13801   2565   6873     32      0 
    0    128     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    117     49      -     86     53      0      0      0      0  13801   2647   6873     32      0 
    0    125     49      -     85     52      0      0      0      0  13801   2565   6873     32      0 
    0    117     49      -     85     53      0      0      0      0  13801   2587   6873     32      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    125     49      -     85     52      0      0      0      0  13801   2565   6873     32      0 
    0    123     49      -     95     30      0      0      0      0  13801   2565   6873     32      0 
    0    130     49      -     94     34      0      0      0      0  13801   2565   6873     32      0 
    0    111     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    129     49      -     87     45      0      0      0      0  13801   2565   6873     32      0 
    0    130     50      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    122     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    116     52      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    119     47      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    118     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    126     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    128     49      -     86     53      0      0      0      0  13801   2565   6873     32      0 
    0    121     49      -     86     54      0      0      0      0  13801   2565   6873     32      0 
    0    119     49      -     86     54      0      0      0      0  13801   2617   7765     32      0 
    0    134     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    135     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    137     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    138     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    132     49      -     86     54      0      0      0      0  13801   2565   7765     32      0 
    0    114     49      -     85     53      0      0      0      0  13801   2602   7765     32      0 
    0    114     49      -     85     53      0      0      0      0  13801   2625   7765     32      0 
    0    127     51      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    128     49      -     91     42      0      0      0      0  13801   2565   7765     32      0 
    0    121     48      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    127     48      -     89     40      0      0      0      0  13801   2565   7765     32      0 
    0    124     49      -     86     52      0      0      0      0  13801   2565   7765     32      0 
    0    137     52      -     93     35      0      0      0      0  13801   2565   7765     32      0 
    0    133     50      -     94     39      0      0      0      0  13801   2565   7765     32      0 
    0    120     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    117     49      -     96     29      0      0      0      0  13801   2565   7765     32      0 
    0    125     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    118     49      -    100      5      0      0      0      0  13801   2610   7765     32      0 
    0    126     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2625   7765     32      0 
    0    112     47      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    128     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    118     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    120     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    119     53      -     86     54      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     93     36      0      0      0      0  13801   2565   7765     32      0 
    0    131     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    123     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     94     33      0      0      0      0  13801   2565   7765     32      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    115     49      -     91     35      0      0      0      0  13801   2572   7765     32      0 
    0    124     49      -     94     33      0      0      0      0  13801   2565   7765     32      0 
    0    131     53      -     86     52      0      0      0      0  13801   2565   7765     32      0 
    0    128     49      -     95     31      0      0      0      0  13801   2565   7765     32      0 
    0    119     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    110     47      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    119     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    117     48      -     93     41      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    127     52      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    122     48      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    123     53      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    124     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    120     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    118     48      -     97     19      0      0      0      0  13801   2580   7765     32      0 
    0    132     49      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    125     49      -     88     44      0      0      0      0  13801   2565   7765     32      0 
    0    130     52      -     89     47      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    123     49      -     95     32      0      0      0      0  13801   2565   7765     32      0 
    0    131     49      -     93     35      0      0      0      0  13801   2565   7765     32      0 
    0    119     48      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    117     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    116     48      -     98      7      0      0      0      0  13801   2610   7765     32      0 
    0    111     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    122     48      -     83     51      0      0      0      0  13801   2565   7765     32      0 
    0    118     48      -     98      8      0      0      0      0  13801   2610   7765     32      0 
    0    132     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    124     48      -     92     41      0      0      0      0  13801   2565   7765     32      0 
    0    118     49      -     86     53      0      0      0      0  13801   2625   7765     32      0 
    0    125     48      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    118     47      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    131     49      -     87     51      0      0      0      0  13801   2565   7765     32      0 
    0    135     52      -     91     38      0      0      0      0  13801   2565   7765     32      0 
    0    137     53      -     99     31      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     99     31      0      0      0      0  13801   2565   7765     32      0 
    0    118     49      -    100      1      0      0      0      0  13801   2610   7765     32      0 
    0    133     49      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    126     49      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    123     49      -     85     53      0      0      0      0  13801   2565   7765     32      0 
    0    133     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    117     52      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    129     49      -     98     35      0      0      0      0  13801   2565   7765     32      0 
    0    137     48      -     89     43      0      0      0      0  13801   2565   7765     32      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    135     49      -     96     38      0      0      0      0  13801   2565   7765     32      0 
    0    120     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    113     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    135     53      -     95     33      0      0      0      0  13801   2565   7765     32      0 
    0    139     53      -     99     32      0      0      0      0  13801   2565   7765     32      0 
    0    142     54      -     97     36      0      0      0      0  13801   2565   7765     32      0 
    0    139     54      -     95     39      0      0      0      0  13801   2565   7765     32      0 
    0    141     53      -     94     43      0      0      0      0  13801   2565   7765     32      0 
    0    138     50      -     82     56      0      0      0      0  13801   2565   7765     32      0 
    0    126     48      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    108     49      -     86     42      0      0      0      0  13801   2572   7765     32      0 
    0    141     51      -     90     37      0      0      0      0  13801   2565   7765     32      0 
    0    127     50      -     92     41      0      0      0      0  13801   2565   7765     32      0 
    0    129     49      -     84     52      0      0      0      0  13801   2565   7765     32      0 
    0    136     50      -     88     41      0      0      0      0  13801   2565   7765     32      0 
    0    128     50      -     90     35      0      0      0      0  13801   2565   7765     32      0 
    0    113     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    114     49      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    136     50      -     87     44      0      0      0      0  13801   2565   7765     32      0 
    0    122     48      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    121     50      -     83     56      0      0      0      0  13801   2565   7765     32      0 
    0    137     50      -     83     56      0      0      0      0  13801   2565   7765     32      0 
    0    131     47      -    100      0      0      0      0      0  13801   2565   7765     32      0 
    0    127     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    116     49      -     85     53      0      0      0      0  13801   2580   7765     32      0 
    0    120     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    121     49      -     86     54      0      0      0      0  13801   2565   7765     32      0 
    0    120     48      -     90     41      0      0      0      0  13801   2572   7765     32      0 
    0    137     52      -     90     40      0      0      0      0  13801   2565   7765     32      0 
    0    134     50      -     83     56      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    130     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    125     49      -     89     42      0      0      0      0  13801   2565   7765     32      0 
    0    117     47      -    100      1      0      0      0      0  13801   2565   7765     32      0 
    0    132     50      -     83     56      0      0      0      0  13801   2565   7765     32      0 
    0    125     49      -     85     52      0      0      0      0  13801   2640   7765     32      0 
    0    116     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    123     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    116     49      -     86     53      0      0      0      0  13801   2647   7765     32      0 
    0    132     50      -     90     45      0      0      0      0  13801   2565   7765     32      0 
    0    131     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    125     48      -     97     10      0      0      0      0  13801   2565   7765     32      0 
    0    133     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    131     47      -    100      1      0      0      0      0  13801   2565   7765     32      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    125     53      -     95     30      0      0      0      0  13801   2565   7765     32      0 
    0    126     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    133     50      -     90     34      0      0      0      0  13801   2565   7765     32      0 
    0    128     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    131     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    110     47      -    100      1      0      0      0      0  13801   2565   7765     32      0 
    0    126     49      -     85     51      0      0      0      0  13801   2565   7765     32      0 
    0    131     49      -     87     43      0      0      0      0  13801   2565   7765     32      0 
    0    132     49      -     86     52      0      0      0      0  13801   2565   7765     32      0 
    0    130     51      -     97     19      0      0      0      0  13801   2565   7765     32      0 
    0    115     48      -     92     28      0      0      0      0  13801   2565   7765     32      0 
    0    122     49      -     86     53      0      0      0      0  13801   2565   7765     32      0 
    0    125     49      -     86     52      0      0      0      0  13801   2565   7765     32      0 
    0    123     53      -     97     34      0      0      0      0  13801   2572   7765     32      0 
    0    134     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    138     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    133     49      -     87     43      0      0      0      0  13801   2565   7765     32      0 
    0    133     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    138     50      -     86     50      0      0      0      0  13801   2565   7765     32      0 
    0    123     52      -     97     25      0      0      0      0  13801   2565   7765     32      0 
    0    136     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    113     50      -     82     56      0      0      0      0  13801   2565   7765     32      0 
    0    138     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    137     51      -     89     38      0      0      0      0  13801   2565   7765     32      0 
    0    137     49      -     85     52      0      0      0      0  13801   2565   7765     32      0 
    0    134     50      -     83     57      0      0      0      0  13801   2565   7765     32      0 
    0    137     51      -     89     43      0      0      0      0  13801   2565   7765     32      0 
    0    102     46      -      0      0      0      0      0      0  13801   2565    390     30      0 
    0     42     45      -      0      0      0      0      0      0  13801   2565    390     30      0 
    0     40     45      -      0      0      0      0      0      0  13801   2565    390     30      0 
    0     26     44      -      0      0      0      0      0      0   7001    442    390     30      0 
    0     25     44      -      0      0      0      0      0      0   7001    442    390     30      0 
    0     25     43      -      0      0      0      0      0      0   7001    277    390     30      0 
    0     25     43      -      0      0      0      0      0      0   7001    180    390     30      0 
    0     25     43      -      0      0      0      0      0      0   7001    180    390     30      0 
    0     18     43      -      0      0      0      0      0      0   7001    180    390     30      0 
    0     12     42      -      0      0      0      0      0      0    405    180    390     30      0 
    0     12     42      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     42      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     42      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     42      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     42      -      0      0      0      0      0      0    405    180    390     30      0 
