#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s
 20260913    13:25:54       0    185     54      -     80     35      0      0      0      0  13801   2865      0      0   7861     46      0      -      -      0    175     73
 20260913    13:25:55       0    184     52      -     77     36      0      0      0      0  13801   2865      0      0   7861     46      0      -      -      0    713     30
 20260913    13:25:56       0    183     55      -     84     36      0      0      0      0  13801   2865      0      0   7861     46      0      -      -      0    194     34
 20260913    13:25:57       0    184     54      -     78     34      0      0      0      0  13801   2865      0      0   7861     46      0      -      -      0    184     70
 20260913    13:25:58       0    183     55      -     82     35      0      0      0      0  13801   2865      0      0   7861     46      0      -      -      0    713     29
 20260913    13:25:59       0    108     46      -     24      1      0      0      0      0  13801   2872      0      0   7861     46      0      -      -      0      0   3586
 20260913    13:26:00       0     53     45      -     23      1      0      0      0      0  13801   2872      0      0   7862     46      0      -      -      0      0      0
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s
 20260913    13:26:01       0     42     44      -      0      0      0      0      0      0  13801   2565      0      0   7862     46      0      -      -      0      0      1
 20260913    13:26:02       0     41     44      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:03       0     41     44      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:04       0     41     43      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:05       0     41     43      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      2
 20260913    13:26:06       0     41     43      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:07       0     40     43      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:08       0     40     43      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:09       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:10       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:11       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:12       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:13       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:15       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:16       0     40     42      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:17       0     34     41      -      0      0      0      0      0      0    810   1432      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:18       0     14     40      -      0      0      0      0      0      0    810    322      0      0   7861     46      0      -      -      0      1      0
 20260913    13:26:19       0     11     40      -      0      3      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:20       0     11     40      -      0      0      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:21       0     11     40      -      0      7      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      2
 20260913    13:26:22       0     10     40      -      0     17      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:23       0     11     40      -      0     26      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:24       0     11     39      -      0     15      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      2      0
 20260913    13:26:25       0     11     39      -      0     21      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:26       0     11     39      -      0     14      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:27       0     10     39      -      0     52      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:28       0     10     39      -      0     16      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      3
 20260913    13:26:29       0     10     39      -      0     15      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:30       0     11     39      -      0     33      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:31       0     11     39      -      0     17      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:32       0     11     39      -      0     26      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      2
 20260913    13:26:33       0     11     39      -      0     35      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      2
 20260913    13:26:35       0     11     39      -      0     14      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      0      2
 20260913    13:26:36       0     10     39      -      0     26      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      1
 20260913    13:26:37       0     11     39      -      0     22      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:38       0     11     39      -      0     18      0      0      0      0    405    187      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:39       0     11     39      -      0     21      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      2
 20260913    13:26:40       0     11     39      -      0     21      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      2
 20260913    13:26:41       0     10     39      -      0     14      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:42       0     11     39      -      0     26      0      0      0      0    405    180      0      0   7861     46      0      -      -      0      1      2
 20260913    13:26:43       0     10     39      -      0     25      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:44       0     11     39      -      0     14      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:45       0     11     39      -      0     18      0      0      0      0    405    187      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:46       0     11     39      -      0     16      0      0      0      0    405    195      0      0   7861     46      0      -      -      0      0      0
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s
 20260913    13:26:47       0     23     40      -      9      1      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      2
 20260913    13:26:48       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:49       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:50       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:51       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:52       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:53       0     40     40      -     20      1      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      1   2689
 20260913    13:26:54       0     41     40      -     30      2      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:56       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:26:57       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      1
 20260913    13:26:58       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7860     44      0      -      -      0      0      0
 20260913    13:26:59       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7860     44      0      -      -      0      0      1
 20260913    13:27:00       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:27:01       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      1
 20260913    13:27:02       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:27:03       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:27:04       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:27:05       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7861     46      0      -      -      0      0      0
 20260913    13:27:06       0     41     41      -      0      0      0      0      0      0  13801   2572      0      0   7897     48      0      -      -      0      0      0
 20260913    13:27:07       0     41     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:08       0     41     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:09       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:10       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      2
 20260913    13:27:11       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:12       0     21     40      -      0      1      0      0      0      0    810    442      0      0   7991     54      0      -      -      0      0      2
 20260913    13:27:13       0     12     40      -      0     10      0      0      0      0    810    247      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:14       0     10     40      -      0     13      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      2
 20260913    13:27:15       0     11     40      -      0     19      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:16       0     11     40      -      0     16      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      2
 20260913    13:27:18       0     11     40      -      0     12      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:19       0     11     40      -      0     13      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:20       0     10     40      -      0     24      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:21       0     10     40      -      0     19      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:22       0     11     40      -      0     26      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      1      2
 20260913    13:27:23       0     10     40      -      0     17      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:24       0     11     40      -      0     28      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:25       0     11     40      -      0     25      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:26       0     11     40      -      0     21      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      2
 20260913    13:27:27       0     11     40      -      0     15      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:28       0     10     40      -      0     14      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:29       0     11     40      -      0     22      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:30       0     11     40      -      0     23      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:31       0     11     40      -      0     16      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:32       0     11     40      -      0     29      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s
 20260913    13:27:33       0     11     40      -      0     39      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:34       0     11     40      -      0     23      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:35       0     11     40      -      0     22      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:36       0     11     40      -      0     25      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:38       0     11     40      -      0      6      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:39       0     11     40      -      0     14      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:40       0     11     40      -      0     27      0      0      0      0    405    180      0      0   7991     54      0      -      -      0      1      2
 20260913    13:27:41       0     10     39      -      0     24      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:42       0     11     39      -      0     34      0      0      0      0    405    187      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:43       0     11     39      -      0     12      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:44       0     11     39      -      0     19      0      0      0      0    405    187      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:45       0     11     39      -      0     14      0      0      0      0    405    195      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:46       0     26     40      -     15      3      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:47       0     40     40      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:48       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:49       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:50       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:51       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:52       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:53       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:54       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:55       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:56       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      1
 20260913    13:27:57       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      0
 20260913    13:27:59       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7991     54      0      -      -      0      0      2
 20260913    13:28:00       0     40     41      -      0      0      0      0      0      0  13801   2565      0      0   7911     44      0      -      -      0      7      2
 20260913    13:28:01       0     41     41      -      0      0      0      0      0      0  13801   2572      0      0   7679     44      0      -      -      0      0      2
 20260913    13:28:02       0     41     41      -      0      0      0      0      0      0  13801   2572      0      0   7683     44      0      -      -      0      0      7
 20260913    13:28:03       0     36     40      -      0      0      0      0      0      0   7001   1567      0      0    554     42      0      -      -      0      2      2
