trajectory_id,condition,frames,mse,mae,rmse,p95_absolute_error,within_0_1_rate,mean_inference_ms,p95_inference_ms
0,clean,120,0.09261742234230042,0.17999860644340515,0.30433109402656555,0.699999988079071,0.5453488372093023,177.550501666398,392.4677836994305
1,clean,120,0.1053750216960907,0.19303464889526367,0.3246151804924011,0.7172208905220033,0.5292635658914728,52.636431000185745,54.8084415005178
2,clean,120,0.11098751425743103,0.19205518066883087,0.33314788341522217,0.7894562691450119,0.5377906976744186,52.749887999804436,52.90557530006481
3,clean,120,0.09287304431200027,0.1813989281654358,0.30475080013275146,0.699999988079071,0.5393410852713179,51.965668333347516,53.493777100266016
4,clean,120,0.10112033784389496,0.18577252328395844,0.31799423694610596,0.7515800803899767,0.5437984496124031,51.85294166676613,53.46109170041018
5,clean,120,0.1074443832039833,0.1883479803800583,0.3277871012687683,0.7503246992826462,0.5527131782945737,51.64759133337308,52.61959010031205
6,clean,120,0.1118873879313469,0.19564156234264374,0.3344957232475281,0.7754591137170794,0.5387596899224806,51.39256566659848,52.51426850027201
7,clean,120,0.10694055259227753,0.19004015624523163,0.3270176649093628,0.7533551335334778,0.5414728682170543,51.17232700013119,52.48147739994238
8,clean,120,0.10515034943819046,0.1883242130279541,0.3242689371109009,0.7421843171119691,0.5416666666666666,51.305771333015095,52.941886599546706
9,clean,120,0.1006036326289177,0.19101470708847046,0.3171807527542114,0.7008553296327591,0.5282945736434108,51.329218666978704,52.99769280027249
10,clean,120,0.09547794610261917,0.183713898062706,0.3089950680732727,0.699999988079071,0.5395348837209303,51.23044933316123,52.570249699692795
11,clean,120,0.09407451748847961,0.18253262341022491,0.3067156970500946,0.699999988079071,0.5443798449612403,51.370110666539404,52.82687599947167
12,clean,120,0.09576167166233063,0.1849670112133026,0.3094538152217865,0.699999988079071,0.537984496124031,51.61786700015606,52.82324639993021
13,clean,120,0.10181338340044022,0.1890762746334076,0.3190820813179016,0.757389271259308,0.5393410852713179,51.95293033314859,53.75299049965179
14,clean,120,0.09514803439378738,0.18259994685649872,0.3084607422351837,0.699999988079071,0.5476744186046512,51.27814966666241,52.80744909960049
15,clean,120,0.0962696298956871,0.18456317484378815,0.3102734684944153,0.7033818006515504,0.5315891472868217,52.24976966655959,53.11242769985256
16,clean,120,0.10533163696527481,0.19174149632453918,0.3245483636856079,0.7504468172788622,0.5374031007751938,51.285125333379256,52.41151370000807
17,clean,120,0.1101478785276413,0.19686231017112732,0.33188533782958984,0.7759466856718066,0.5335271317829458,51.373919999908445,52.981438000097114
18,clean,120,0.09566158056259155,0.1835590898990631,0.3092920780181885,0.7109648376703265,0.5406976744186046,51.197495333326515,52.40723739989335
19,clean,120,0.08934909850358963,0.18095439672470093,0.2989131808280945,0.6890624761581421,0.5354651162790698,55.41356166698582,61.396822500137205
20,clean,120,0.09779167175292969,0.1878606081008911,0.31271660327911377,0.7002934277057651,0.5315891472868217,51.842629666680295,54.030688000057125
21,clean,120,0.1010742038488388,0.18783824145793915,0.3179216980934143,0.7517934858798997,0.5362403100775194,51.450298666471404,53.139939999618946
22,clean,120,0.09480705112218857,0.18303808569908142,0.3079075515270233,0.7057693511247639,0.5428294573643411,52.81442566653519,54.14824249974117
23,clean,120,0.10456616431474686,0.19236350059509277,0.3233669102191925,0.7031331062316895,0.5267441860465116,51.40327633337923,53.251797199936846
24,clean,120,0.10346518456935883,0.18741299211978912,0.32166004180908203,0.7549512356519712,0.5496124031007752,51.36698533351591,52.82174160020077
25,clean,120,0.09170422703027725,0.17934545874595642,0.30282706022262573,0.699999988079071,0.5420542635658915,51.25955266703386,52.644238299853896
26,clean,120,0.09129210561513901,0.17958229780197144,0.3021458387374878,0.699999988079071,0.5395348837209303,51.671049000105995,53.40228380018743
27,clean,120,0.0943521186709404,0.18310268223285675,0.3071678876876831,0.699999988079071,0.5416666666666666,51.223510666811,52.489552100269066
28,clean,120,0.09701718389987946,0.1862979680299759,0.31147581338882446,0.699999988079071,0.5319767441860465,51.54562066672952,53.40501179998682
29,clean,120,0.09733310341835022,0.18617846071720123,0.31198254227638245,0.700891387462616,0.5356589147286822,51.615015333482006,52.628436000486545
30,clean,120,0.10799973458051682,0.19345100224018097,0.3286331295967102,0.7369623064994812,0.5350775193798449,51.046393999664964,52.20235019978645
31,clean,119,0.10653532296419144,0.1946462094783783,0.32639747858047485,0.7174447774887084,0.5255032245456323,52.08048600040153,53.52904210039924
32,clean,120,0.10214219242334366,0.19120046496391296,0.31959691643714905,0.7087774634361272,0.5145348837209303,51.15719433342747,51.90943759998845
33,clean,120,0.0988798514008522,0.1935388147830963,0.314451664686203,0.699999988079071,0.513953488372093,51.55031133350955,53.19396640006744
34,clean,120,0.09808537364006042,0.18521958589553833,0.31318584084510803,0.710576543211937,0.539922480620155,51.36206333312051,52.62525089965493
35,clean,120,0.0912712812423706,0.1812765896320343,0.30211135745048523,0.6844043403863908,0.5356589147286822,51.22757133328074,52.59467419964494
36,clean,120,0.09621045738458633,0.18292149901390076,0.31017810106277466,0.7326980471611033,0.5492248062015503,52.235653332900256,53.93811609947079
37,clean,120,0.09540601819753647,0.18294686079025269,0.30887866020202637,0.699999988079071,0.5468992248062016,50.73624966613958,51.43241279974973
38,clean,120,0.11331750452518463,0.19750209152698517,0.33662664890289307,0.7802699446678164,0.5315891472868217,51.699612999679324,53.78214839929569
39,clean,120,0.10684151202440262,0.192148357629776,0.3268662095069885,0.7360001593828205,0.5395348837209303,51.17464466638921,52.447246499832545
40,clean,120,0.10096187144517899,0.18981513381004333,0.3177449703216553,0.7073169887065889,0.5300387596899225,51.33423799998127,52.98660000007658
41,clean,120,0.10489743202924728,0.1891835331916809,0.3238787353038788,0.7516714662313463,0.5474806201550387,51.772343666925735,53.09973460070978
